content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Para variar el opinologo de EMOL defendiendo a su presidente payaso, aca el tema como digo desde abril son las señales que dan la autoridades, obligan a los 19 millones a quedarse en casa y usar mascarilla y el payaso del presidente se va a la paya y sin ella, este gobierno ya tiene mas muertos que la dictadura por su nefasta gestion y en solo 8 meses.",0.23,0,0.17,0.4,0.2,0.15,0.36,0.43,0.16,0.19,0.29,0.17,0.33,0.18,0,0.13,0.15,0.21,0,0.26
"PERO , LARRY GATICA PIÑERA Y SUS INCONDICIONALES NO LO ENTIENDEN NI LO VEN ASI.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"el tema es delicado, si la gente ve que el presidente no usa mascarilla , aunque sea innecesaria, la gente hará lo mismo, y como no faltan los tarados que lo defienden de todo aunque no son mas del 13%, y si se enferma se pondrán todos los servicios del estado y nuestros impuestos para salvarle la vida, que le va a importar a él.",0.12,0,0.51,0,0.2,0.15,0.18,0,0.16,0.19,0.14,0,0.17,0.36,0,0.13,0,0.22,0,0.26
"short arms, es mas rapido triangulando que poniendose la mascarilla",0.14,0,0,0,0,0,0.21,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Siempre fuera de la ley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA CONSTITUCION DICE QUE ES ALGO IMPERDONABLE ANDAR SIN MASCARILLA JAJAJAAJJAJAJAJAJAJAJAJAJAJJAJA, HAY CADA A W E O N A O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Payaso...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"la GILA JILES???, si pero payasa diábolica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piñera cosas...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deberían multar con clases de cultura a los que le pidieron la foto....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANSA W ...... quien no ha andado sin Mascarilla por algun OLVIDO ?????,0,0.16,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.17,0
LOS PAPITOS CORAZON OLVIDARON ALGO MAS QUE LA MASCARILLA.,0,0.16,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
a ti se te olvido el cerebro.,0,0.17,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
"TE PUEDO REGALAR UN POCO DE CEREBRO ,PINKY .",0.14,0,0,0.24,0,0,0.29,0,0,0.23,0.18,0,0,0.22,0,0.16,0,0,0,0
COMENTARIO PIÑERA DEL DIA .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mañana Lunes, debería cesar sus funciones el Presidente, y la presidenta del Senado hacerse cargo del país de inmediato. Esto no tiene precedentes en nuestra historia, ni perdón ni olvido..... ¡¡Todos a Plaza Italia, ahora ya.!!",0.12,0.3,0.33,0,0.2,0.15,0,0,0,0,0,0,0.16,0,0,0.13,0,0,0.16,0
"Unos cr3tin0s que llegan e insultan de buenas a primeras, váyanse a la re-c0nch3 su mar, si es siempre lo mismo con uds, trolls, bots de ml3rda, no tienen argumentos para sostener las mentiras, y se ponen a insultar, burlas, escriben todas estupideces carentes de argumentos...Tu crees que me importa lo que piensa un idiota como tu o el otro U30n de ml3rda? no pienso en leer ni una sola de sus burradas.",0.12,0,0.51,0.2,0.39,0.46,0.55,0.22,0.16,0.57,0.14,0,0.17,0.18,0,0.14,0,0.21,0.32,0.82
mira si no eres muy carepalo. Tu partiste llamándome ignorante y analfabeto. El que se queda sin argumentos y empieza a insultar eres tu. En tu obvia desesperación por verte sobrepasado intelectualmente atacas con indultos tan burdos más encima. El caer en insultos baratos no hace más que nuevamente demostrar tu ignorancia y bajo IQ acompañado de un fuerte complejo de superioridad que hace que te enojes de esta manera.,0.13,0.51,0.94,0,0.45,0.5,0.61,0,0,0.42,0,0.38,0.18,0.2,0.15,0.3,0,0.24,0,1.38
"eso te gustaría FRENTISTA , mejor pone uno de los tuyo como presidente.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.18,0,0,0.3,0,0
Es sólo un sarcasmo.,0,0,0.25,0.29,0.31,0,0.27,0.32,0.25,0,0,0,0,0,0,0,0,0,0,0
hay que hacer cumplir la ley como dice Alejandro Varela ......y todos los que vayan a Plaza Italia a obstaculizar el tránsito y a atentar contra la propiedad pública y privada deben ir presos ahora ya !!!,0,0,0,0.21,0,0,0,0.22,0,0,0.14,0.17,0,0,0.14,0,0,0.21,0,0.28
Todos agarraron papa. No entienden que es un sarcasmo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otro con problemas esta claro que no vives cerca de plaza Italia y no te han destruido tu hogar y lugar de trabajo si no estarias llorando, Somos una republica y hay que respetar las leyes te guste o no , saludos",0.25,0.16,0.35,0.22,0.2,0,0.39,0.23,0,0.4,0,0.36,0.36,0.75,0.15,0.44,0.48,0,0.17,0.59
enfermos de la cabeza.....,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"ajajajaj hasta los putrefactos que se tire el Piñera el que no los mastica y le huelee el olorr lo acusan de inmediato, de alguna manera hay que figurar jajaj.",0,0,0,0.21,0,0,0.19,0,0,0.4,0,0,0,0,0,0.14,0.16,0,0.17,0.27
ME SUENA MAS AL SOLDADO NAVARRO TU OPINIÓN.-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ok..entonces con las disculpas estaríamos,pa saber",0,0,0,0,0.2,0,0,0,0,0.19,0.14,0,0.16,0.18,0,0.13,0,0,0.16,0
"si estas es corias quieren tenernos usando la damier en la boca, al menos usenla tambien, porque sino sabran lo que es la desobediencia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Déjese de andar amenazando, zur do avieso, golpista y sedicioso.",0,0.17,0,0,0,0.18,0.21,0,0,0,0,0,0,0,0.15,0,0.17,0,0,0.31
"Chuta! y no fiscalizaron al presidente! y donde estaban los ""guardaespaldas""? También sin mascarilla? o nadie le puede decir al presidente que está cometiendo un ilícito? Es una vergüenza! Tanto favores a una misma familia... la falta de justicia en Chile.",0,0,0,0.2,0.2,0,0.18,0.22,0,0.38,0.14,0,0.17,0.18,0,0.13,0.15,0.21,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"Así es, pero este ""personaje"" con un Ego desmedido se siente y cree por encima de todo y todos.....es impresentable esa actitud en un Presidente...a cada rato hay que estar llamándole la atención, como a un niño..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huuuuuui tremendo!!!!!!! Jajajjajaajaja la cantidad de h_d_p que sigen saqueand, robando amedrentando en el centro.,y se vienen a preocupar de un s_d_, w sin mascarilla? .....no me hagan reír",0.13,0,0.18,0.46,0.41,0.18,0.21,0,0,0.41,0,0.19,0.19,0.19,0.15,0,0.17,0,0.17,0.31
"Utilice términos adecuados.En reemplazo de s....d...w...,se dice demencia senil.",0,0,0,0,0,0,0,0.23,0,0,0.15,0,0,0,0,0.14,0,0,0.17,0
si el seremi dice otra cosa lo echan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Como vas a andar con mascarilla en la playa, sentido comun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dígaselo al ministro París, que lo recalcó ayer mismo.Respetemos las reglas sanitarias, sentido común, a no ser que lo rastrero e inconsecuente se lleve en la sangre.",0,0,0.18,0,0.21,0,0.19,0,0,0.2,0.15,0.18,0,0.38,0,0.28,0,0.23,0,0
"reglas sanitarias"" ¿Mascarilla en la playas? Los bobos que lo respeten, a mí no me vienen con idioteces.",0,0,0.18,0,0.22,0,0.2,0,0,0.21,0,0.19,0,0.2,0,0.15,0,0,0,0
"Cómo vas a estar sin mascarilla en plena pandemia, sentido común!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ya que la presidencia es chacota, si no lo fiscalizaron, esta el VAR.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
Y LAS SANCIONES UN CHISTE..AL CONTADO Y O CREDITO ...SE PAGA Y CHAOOOOOOOOOOOOOOO,0,0,0,0,0,0,0.25,0,0,0,0.15,0,0,0,0,0.14,0,0.22,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas",0.25,0,0.18,0.62,0,0.16,0.19,0.23,0.17,0.6,0.15,0.54,0.35,0.19,0.15,0.14,0.32,0,0.5,0
"un diputado comunista en la misma situacion ya hubiese tenido un sumario, igualdad ante la ley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
habría sido condecorado por la cámara de delincuentes vende patria...TEILLER lo adopta...,0,0,0,0.21,0.21,0,0.19,0,0,0.2,0,0,0,0.19,0,0,0,0,0,0.27
Ohjjjj ¡¡¡acusación constitucional por lo menos!!!,0,0,0,0.26,0,0,0.23,0,0,0.22,0,0,0,0,0,0,0.18,0,0,0.35
Nadie esta al margen del la lay .....si como no ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contradictorio y de doble estándar como siempre ... ??,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.15,0,0,0
Yo me olvido de colocarme la mascarilla y no soy extraterrestre . Es una situación que a todos nos puede pasar..,0,0.16,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.32,0
"Hay cosas que un Presidente NO PUEDE olvidar, para eso es Presidente y tiene todos los privilegios de tal,buen salario, estatus de autoridad, oficinas de lujo y palacios para trabajar, choferes, autos, escoltas, gran poder y muchísimas otras cosas mas... Se te puede olvidar usar la mascarilla un ratito si sales a algo especifico etc.. pero salir a ""pasear"" por la playa sin mascarilla?,inaceptable e impresentable",0.12,0.32,0.52,0.21,0,0.16,0.38,0.22,0.16,0.19,0.44,0.18,0.17,0.55,0,0.28,0.32,0.43,0.49,0
"Que tremendo!!!!!! Huuuuuuu se va acabar el mundo!!!!! Huuuuu arranquen!!!!!!!!...... . Me carga este we_ as, pero si alguien ha ido a la playa últimamente , nadie esta con mascarilla!!! Paren la psicosis",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.14,0,0.21,0,0
Un perdonazo a todos los que han multado sería lo justo. O no?. O seguimos cuestionando la autoridad por culpa de un pe.lo.ta,0.26,0.34,0,0.44,0.22,0.17,0.4,0.24,0,0.21,0.16,0.38,0.37,0,0,0.15,0.51,0,0.18,0
"el problema no es ese, el problema es que a la gente comun la multan con 2 palos y medio .-",0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.3,0,0,0.52
El ministro de salud predica en el desierto.,0.14,0,0,0.24,0,0,0,0,0,0.23,0,0.21,0,0.22,0,0.16,0.19,0,0.2,0
"El ministro París salva a este pésimo gobierno (tb Ramiro Mendoza). Él no abandona a su pueblo, no lo he visto ir a pizzerías, ni a comprar vino, ni a pasear a la playa. Sólo sabe trabajar para cuidarnos a todos del virus.",0.35,0.15,0.5,0.39,0.39,0.3,0.36,0.21,0.31,0.19,0.42,0,0.16,0.35,0.14,0.26,0.61,0.42,0.16,0.52
Bueno se cursara sumario o no ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas.",0.25,0,0.18,0.62,0,0.16,0.19,0.23,0.17,0.6,0.15,0.54,0.35,0.19,0.15,0.14,0.32,0,0.5,0
"Prensa y politicos, preocupados de puras h.....Como Chilenos ..lo entiendenDejense de h... y preocupense de lo importante!!!",0.12,0,0.17,0.2,0.2,0.15,0,0,0,0.19,0,0,0.16,0,0.14,0,0.15,0,0.16,0
"Andaba solo ,la Primera Dama(juana) estaba rajuela.",0,0,0.21,0.24,0.25,0,0.22,0.27,0.2,0,0,0,0,0,0,0,0,0,0,0
"También es importante la igualdad ante la ley, pero más importante es la triangulación de dineros de este delincuente que le permitió hacerse de habitat ilegalmente. Este miserable ladronzuelo debiese estar preso.",0.12,0.15,0,0.39,0.2,0.3,0.18,0.21,0,0.19,0.14,0.17,0,0.35,0,0.26,0,0.21,0.16,0.26
"El presidente,al igual que cualquier persona,puede caminar por la playa sin mascarilla,siempre que respete la distancia física con alguien.El DELITO que cometió,junto con la persona que sale en la foto,fue no protegerse de un posible contagio,como la legislación sanitaria lo señala.",0,0.16,0.17,0.41,0.39,0.16,0.37,0.43,0,0.57,0.14,0.35,0,0.36,0.14,0.27,0.16,0.21,0.16,0.27
Y en el funeral del tío curita qué? entre las tantas metidas de patas de este caallero.,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.16,0
"Yo feliz que ande sin mascarilla, que le de la w..ea y se vaya luego el inepto",0,0,0.19,0,0,0.17,0.21,0,0.19,0,0,0,0,0,0,0,0,0,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"Que importa que Piñera ande sin mascara, si con el desastre de país que nos tiene hasta el momento y lo terrible es; país nos va a entregar. El que ande sin mascara es una anécdota, es como si hubiese salido sin corbata.",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27
Piñera cobarde y traidor,0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.15,0,0,0
Este borreguito cambia de chapa pero su panfleto es el mismo ..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Por algo no estaba usando mascarilla... No sean wnes, este virus no es más que la influenza disfrazada",0.12,0,0,0.2,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0
"Si?? Y la influenza colapsa los servicios de salud y las camas hospitalarias??? Prácticamente en pleno verano y temperaturas altas.....y eso. O aquí no más, en el resto del mundo también.",0.12,0.15,0,0.2,0.2,0.15,0.37,0,0.16,0.19,0,0.18,0.17,0.18,0.28,0.14,0.31,0,0.32,0
"No te preocupes por Piñera, todos los recursos del estado y nuestros impuesto serán puestos para salvarle la vida.",0.38,0,0.37,0.22,0.44,0.16,0.2,0,0.17,0.41,0.31,0,0.36,0.39,0.15,0.14,0.17,0.24,0.17,0
"¿¿Que tienen en común Trump, Bolsonaro y Piñera ???",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUE SON UNOS SACOWEASPAGRANDE.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
se salvo como siempre burlador de las normas,0.14,0,0.21,0,0.25,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
"Como en todas partes...La ley dura es para los ciudadanos corrientes. Los ""importantes"" y ricos NO. O TODOS O NADIE. Yo estoy lejos pero muy lejos de ser zur&d/o. Los números mienten, los politic@s son corruptos ósea estamos para la c@gad@da.",0,0,0,0.21,0,0,0.19,0.23,0,0.2,0.31,0,0,0.58,0,0.28,0,0.7,0.17,0.27
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"Tanto que le pones si fui a Las cruces la playa estaba llena y un 85% de las personas estaban sin mascarilla fui en la mañana y casi no había gente solo algunos pescadores de orilla y anduve sin mascarilla. Tanto ruido que hacen y los que piden la cabeza andan sin mascarilla, hasta cuando molestara esta gente digo yo",0,0.15,0.17,0.4,0.2,0.15,0.18,0.22,0.16,0.19,0,0,0.17,0.18,0,0.27,0,0,0,0.26
Peor presidente no podríamos tener. Voté por él... soy un estafado más.,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
"Y LOS ANTERIORES ACASO ERAN ESTADISTAS ? ERAN TODO LO MISMO, DONDE ESTABAS ANTES EN MARTE ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Voté por este tipo y me siento estafado. Es mi opinión y si no te gusta te la puedes meter por donde te guste.,0,0,0,0,0.2,0.17,0.2,0.23,0,0.2,0,0.18,0.18,0.38,0.15,0,0.16,0.22,0.17,0.59
"El diputado Juan Luis Castro en muchas entrevistas ha aparecido sin mascarilla , incluso cuando se acerca a los periodistas en el congreso , muy presto a a aplicar el castigo a Piñera , pero no esta presto a pedir disculpas cuando habla con sus adherentes y periodistas en el congreso , la prueba esta en los varios despachos de prensa en que el diputado aparece alegremente sin mascarilla, no en todas eso si, hay que decirlo",0,0,0.17,0,0.4,0,0,0,0.16,0.19,0.15,0,0.17,0.18,0.14,0.14,0,0,0.33,0
Pero JAMAS se ha sacado selfies..con alguien del congreso o una cara con cara...o lo tienes enchufado las 24 horas del dia?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaya a la....................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinera te tiene con las hormonas locas..igual que a la Matthei..cuando le dijo..""tonta..cabra chica""...",0,0,0.18,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.32
"PARECIERA QUE CON PIÑERA LLEGO LA CORRUPCION E INEPTITUD, Y NO SE DAN CUENTA QUE ESTA INSTALADA DESDE EL AÑO 90 CON LOS DE IZQUIERDA Y DE DERECHA, AMBOS, EJEMPLOS HAY DOCENAS, INCREIBLE LA POCA VISION DEL CHILENO",0,0,0,0.45,0.2,0.17,0,0,0,0,0,0,0.18,0.19,0.15,0,0,0.22,0,0
Acusacion Constitucional AHORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy lindo y bien estructurado su comentario... Hasta que llegamos al final con la descalificacion mediocre y barata... Espero que no sea uno de los que redacte la nueva constitucion... Dios nos salve,0.25,0.16,0.54,0,0.22,0.16,0.2,0,0.34,0,0,0,0.36,0,0,0,0,0.23,0.34,0
"Le puse algunos párrafos de la noticia , mi comentario es que solo un burro no la entiende,",0,0,0.19,0.22,0.22,0,0.2,0.24,0.18,0,0,0,0,0,0,0.15,0,0,0,0
"Al secretario del Senado se le cursó un sumario sanitario por una foto sin mascarilla comiendo en un restaurant, NO FUE SORPRENDIDO POR UN FISC ALIZADOR.",0,0.15,0,0,0.2,0.15,0,0,0.16,0.19,0,0,0,0,0,0,0,0,0,0
"El ministro de salud tiene razón, estamos así por culpa nuestra, somos porfiados e irresponsables.",0.23,0,0,0.2,0,0,0,0,0,0.19,0.14,0.17,0,0.18,0,0.26,0.46,0,0.16,0
Y POR NUESTRA CULPA EL LARRY ACTUA ASI.,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.17,0,0,0
Hay que ser muy infantil para excusarse de algo que no tiene perdón para alguien que sexsuponeces la máxima autoridad de un país. Más aún que no es primera vez que no cumple los protocolos...,0.24,0.15,0.17,0.4,0.2,0.31,0.18,0.43,0,0.19,0.57,0.34,0.33,0.36,0,0.4,0.15,0.64,0,0
Este nos estafó a todos los que votamos por el. Que desastre este tipo... Nada lo hace bien. Fuera un empleado cualquiera ya estaría sin pega.,0.12,0,0,0,0.2,0.15,0.18,0.21,0,0.19,0,0.17,0.16,0,0.14,0,0.15,0.21,0.16,0.52
"QUE COMPRASTE QUE TE ESTAFARON ? ....JAJAJAJ A W EO NAO , NO HABRA UN FILTRO PARA SACAR A LOS WEETAS COMO TU ?",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0.52
Luchin insulta por que no tiene argumentos para discutir... luchin tontin,0,0,0.17,0,0,0.15,0.18,0,0,0.19,0.14,0,0,0.18,0,0.13,0,0.21,0,0.26
Luchin tontin y sin argumentos por eso insulta... no le pidamos peras al olmo...,0,0,0.17,0,0,0.15,0.18,0,0,0.19,0,0,0,0,0,0,0,0,0,0.26
Voté por este estafador. Peor presidente no podríamos tener. No es capaz de hacer nada bien !!!!!,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
"EN QUE ESTAFÓ ? COMPRO TU VIRGINIDAD Y NO TE PAGÓ? AJAJAJAJAJAJAJAJAJAJA, SACO DE W E A S",0,0,0,0,0,0,0.25,0,0,0,0.15,0,0,0,0,0.14,0,0.23,0,0.54
"nos damos cuenta por tus apellidos de tu inteligencia, Pobre Facho pobre",0,0.51,0,0,0.61,0.17,0,0,0,0.41,0.15,0,0.55,0,0,0,0.16,0.44,0.17,0
El señor jefe del Apruebo admirado por los comunistas y los ggay del Frente Amplio,0,0,0,0.59,0.2,0,0.36,0.64,0.31,0.19,0.28,0.17,0.16,0.18,0,0,0,0.42,0.31,0
Y el quedarse en casa????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
IGNORANTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
Viejo conch.... menos mal que le queda poco...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2 palos y medio pagar la multa, una pareja de venezolanos fueron multados en parque araucano por sacarse la mascarilla https://www.cnnchile.com/pais/pareja-multada-25-mascarilla-parque_20201116/ Hay que ser tara2 para estar a favor de eso.",0,0,0,0.2,0.2,0,0.37,0,0,0.19,0.43,0,0,0.36,0,0.4,0.16,0.44,0,0
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"sale de la burbuja, pajaron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0
"el pajarón eres tú, todavía te meten el dedo en la boca...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EN PAIS VIVES . LA MASCARILLA ES A ;NO SON $30 PESOS ,SON 30 AÑOS DE ABUSOS.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.58
Que noticia más estúpida. Seguramente ahora la izquierda le va a levantar una acusación constitucional,0,0,0,0.22,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.16,0,0,0.59
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"No entiende que tiene que dar el ejemplo, las 24 horas y todos los días. Será mucho pedirle? O habrá salido a comprar ? Hay que ser muy ....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400 emolistas preocupados de la mascarilla del presidente , no tienen jardín , nietos o algo mas interesante en sus vidas , pobre angelitos..",0.12,0.16,0.17,0.43,0.4,0.16,0.19,0,0,0.59,0,0,0.35,0.19,0.14,0,0.16,0.22,0.16,0
"Por qué no vigilan a los comunistas y los de la mugre amplia que andan repartiendo elementos como piedras, molotov y otras porquerías para destruir el país.?",0.13,0.34,0.38,0.22,0.23,0.17,0.21,0.49,0.37,0.21,0.49,0.2,0.37,0.2,0.16,0.3,0.17,0.5,0.18,0.28
"Ya perfil falso cobarde...anda a cobrar tu comision por escribir en contra de los ""comunistas"" lo que es seguramente tu unica fuente de ingresos.",0.12,0,0.17,0,0,0,0.37,0.22,0,0.19,0,0.18,0,0,0.14,0.14,0.32,0,0.16,0.27
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"Tan poco atinado este sujeto, que hace una tan otra tontera. Con razón la izquierda destructora de chile hace lo que quiere con este monigote. Un verdadero monigote de la izquierda lo trata con un verdadero títere y hacen y deshacen con el. Con razón el país está tan mal con este payaso.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACUSACION CONSTITUCIONAL POR NO USAR MASCARILLA EN LA PLAYA JAJAJAJAJAAJAJAJAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
