content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"A.w.ona.o. la mascarilla se pone cuando uno sale de la casa o baja del auto.- Debe pensar siempre que los ojos de todos están sobre él y parece que se esfuerza por ser centro de críticas, buenas o males, por eso sus adversarios aumentas y su apoyo disminuye, no podemos defender o explicar actos impensados....",1.3,1.23,2.2,2.82,1.58,1.7,3.49,1.95,1.1,1.71,1.43,0.52,1.67,1.62,1.53,1.49,2.01,2.35,1.44,1.9
"Y la multa de 50 millones,se llenan de odio para actuar contra el cuidadano comun y corriente.Y ahora.",0.52,0.17,0.36,0.45,0.61,0.52,0.4,0.46,0.32,0.81,0.91,0.55,0.18,0.19,0.3,0.76,1.31,0.44,0.34,1.52
Y que pasó entonces con esa pareja que estaba en el parque Araucano enmendó su error y la aplicaron más de dos millones de multa...? O la ley es pareja para todos o no lo es....,0.96,0.31,0.85,1.65,0.4,0.79,1.31,1.09,0.63,0.77,0.29,0.35,1.02,0.73,0.28,0.69,0.78,0.64,0.32,0.83
obvio que no lo es...es es uno de los grandes problemas de Chile.,0.12,0.16,0.34,0,0,0.16,0.76,0.44,0.47,0.19,0,0.18,0.52,0,0.43,0,0.79,0.43,0.16,1.12
"Eran Gonzalez Muñoz, no Piñera Echeñique.-",0.35,0.15,0.17,0.39,0.2,0.3,0.36,0.21,0,0.19,0.14,0.17,0,0,0.14,0.13,0.3,0.42,0.16,0.26
"¿ Y handaba, con permiso y pasaporte sanitario? Ya pues sr, Paris haga respetar las leyes, en Chile todos somos iguales ,ante la ley",0.5,0.98,0.9,1.06,1.51,0.97,1.17,0.23,0.51,1.63,0.92,0.37,0,1.15,0.45,0.43,0.17,0.93,0.68,0.27
handaba??? Debe ser un nuevo verbo.,0.27,0.18,0.19,0,0.23,0,0,0,0.37,0.22,0.16,0,0.19,0,0.16,0.15,0,0.25,0,0.28
ESTE HIJO PERRA ES INMORTAL,0.21,0.27,0.25,0.39,0.25,0,0.42,0,0,0,0.42,0.26,0.29,0.53,0.21,0.26,0,0.27,0.24,0
Sale mara-ca y la c-t-m pero cuando sali a incendiar y a violentar en la calle te caaagay de la risaa cinica de mieeerda y por una mascarilla rompe investidura la weeeona,0.27,0.7,1.1,0.47,1.03,1.07,1.45,0,0.66,1.23,0.16,0,0.38,0.39,0.45,0.31,0.5,0.22,1.21,3.46
"Le sobró la ""T"" a la palabra inmortal.",0,0.15,0.33,0.2,0.2,0,0.36,0.21,0,0.37,0.14,0.17,0,0.53,0.14,0.13,0,0.21,0,0
Y qué dirá la Subsecretaria ?,0,0,0.17,0.2,0.2,0.15,0.18,0,0.16,0.19,0,0,0.16,0,0.14,0.13,0.15,0.21,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
a las vacas sagradas no se fiscalizan...,0.23,0.3,0.5,0,0,0.15,0.36,0,0.47,0,0,0,0.16,0,0.14,0.26,0.15,0.21,0.47,0.26
Si es por eso es cosa de salir a la calle y empezar a subir fotos.,0.12,0.3,0.5,0,0.2,0.3,0.72,0.21,0.16,0.19,0,0,0.33,0.18,0,0.13,0.3,0.42,0,1.05
exacto,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
"Que país mas cínico, piñera no es santo de mi devoción pero veo todos los días montones de personas sin mascarilla en las calles y para que hablar delos haitianos",0.58,0.45,0.66,0.59,0.2,1.04,1.25,0.43,0.47,1.31,0.14,0.51,0.82,0.35,0.69,0.26,0.46,0,0.63,1.57
La diferencia está en que nuestro presidente nos obliga a andar con bozal como estúpidos. Pero para el no aplica? Cortemos la tontera,0.6,0.62,0.68,1.02,1.19,1.09,1.3,0.65,0.79,1.34,1.01,1.04,0.67,0.9,1.12,0.55,0.93,1.07,0.64,0.82
cualquier comentario desde Uganda vale k llampa!!!,0.15,0,0,0.25,0,0,0.46,0.55,0.42,0,0.18,0,0.21,0,0,0.17,0.2,0.57,0.2,0
TANTOS PRESIDENTES HAY EN EL OASIS.,0,0.15,0.17,0.2,0.2,0.45,0.23,0,0,0.19,0,0,0,0.18,0.14,0,0,0,0.31,0.52
"Este humanoide es realmente tonto, no se como fue capaz de ganar esa fortuna!!",0,0.42,0.42,0.29,0.22,0.22,1.25,0.53,0.71,0.47,0,0.21,0,0.22,0.17,0.2,0.19,0.49,0.39,0.39
"MUCHOS NOS GANAMOS LA VIDA LUCHANDO , LUCHANDO . LARRY EN SU CASO: ROBANDO, ROBANDO.",0.16,0.21,0.41,0,0.44,0,1.27,0.26,0.18,0.46,0.17,0.21,0.45,0.44,0.34,0,0.56,0.48,0.19,0.77
"estos mismos w..ones crearon los protocolos y estos mismos weo..nes no lo cumplen entonces que se vayan a la xu..xa un buen tiempo digo yo ,los payaseos suma y siguen con este seudo-gobierno",0.73,0.48,1.04,1.69,0.4,1.29,1.72,0.44,1.27,1.36,0.44,0.35,0.87,1.47,0.43,0.85,0.63,1.3,0.33,0.85
"EL UNICO PROTOCOLO QUE USAN , RESPETAN Y APLICAN A LAS MIL MARAVILLAS ES EL QUE TIENEN PARA ROBAR , SON COMO LOS URUGUAYOS Y PARAGUAYOS PEGANDO PATADAS EN LA CANCHA Y NO LES SALE NI POR CURADOS.",0.64,0.67,1.29,1.52,0.66,0.66,2.59,0.47,1.05,2.49,0.78,0.57,1.09,1.18,0.46,0.73,0.84,1.43,1.74,1.09
"Esa incombustible capacidad para Cag...a; hacerse zancadillas o disparase en los pies. Y quizá es sólo el hecho que no ha ""dejado de vivir en su oasis""; o cómo dice un tema que canta Frank Sinatra, ""vive a su manera"".",0.94,0.46,0.85,1,1,0.76,2.2,0.87,1.12,2.49,0.58,0.7,1.5,1.81,0.56,1.48,1.09,0.87,0.8,1.85
The Clinic a la cola de Piñera inventando cualquier noticia. Si anda solo por la playa y le pasa algo es problema de el,0.6,0.47,0.52,1.02,1.02,0.47,1.12,0,0.81,0.97,0.29,0.18,0.68,0.18,0.29,0.68,0.79,0.89,0.33,2.13
Moneda Asset..+..ILC...+ Habitat...coktail perfecto para ahora si enviarlo a la carcel..y no gracias a The Clinic...gracias a FyF.,0.54,0.53,0.98,0.69,0.24,0.53,2.12,0.76,0.76,0.88,0.67,0.2,0.19,0.63,0,0.31,0.36,0.77,0.37,1.12
Dónde está el invento estimado??.,0,0.15,0.17,0,0.2,0.15,0,0,0,0.19,0.14,0,0.16,0,0,0,0.15,0,0.16,0.52
"Caminaba solo. Nadie en las aproximaciones. Foto casual y pedida desde la sana distancia. Esto es una tontera mediatica. Si hubiese estado rodeado de gente en espacio cerrado se justificaria pero aqui, se pasaron de la raya! no soy adepto al presidente pero hay que tener mesura y dejar de lado las odiosidades.",0.78,1.02,2.44,1.32,1.58,1.18,2.23,0.96,1.26,2.33,0.8,1.15,1.29,1.2,1.09,0.59,1.55,1.22,1.24,2.48
estoy de acuerdo. Pero entonces que sea igual para todos...,0.38,0,0.37,0.21,0,0,0.98,0.47,0.35,0.62,0.31,0.19,0.18,0.78,0.45,0,0.5,0.24,0.17,0
Predique con el ejemplo y pague la multa que corresponde...,0.12,0.16,0,0.64,0.4,0.16,0.19,0.22,0,0.2,0.3,0.54,0.18,0.37,0.43,0.29,0.48,0,0.16,0
CUANDO LE LLEGUE LA MULTA LA VA A MANDAR AL TC.,0.13,0.16,0,0.43,0.43,0,0.25,0.23,0.17,0.2,0.15,0,0.18,0.39,0.15,0.29,0.17,0.47,0.17,0
"Y el pueblo encerrado con dos salvoconductos semanales, obligado a usar mascarilla y estamos hasta la coronilla con este encierro. Dictadura para la mayoría y el lindo en la playa.",0.61,0.16,1.42,0.83,1.47,0.95,0.95,0.68,1,1.6,0.75,0.73,0.35,1.32,0.29,0.7,0,1.14,0.17,0.54
"Piñera, saco de w. eas!!",0.23,0,0,0.59,0.39,0.15,0.36,0,0.16,0.56,0,0.34,0,0.53,0,0.26,0.15,0,0.31,0.26
"El h....es más volao, pero no seamos ciegos, anda harto i.m.b.e.c.i.l, sin mascarilla en la ciudad, las viejas se hacen las h......nas y otro h....u...e...a...que haga lo mismo a esta altura da igual . Hace rato que este sujeto no representa a nadie ni a los que votaron por el.",0.7,1.37,1.52,1.39,2.19,1.21,2.37,0.87,0.47,2.09,0.57,0.35,1.49,1.26,0.97,0.93,1.54,1.72,1.44,1.85
"Tan poco atinado este sujeto, que hace una tan otra tontera. Con razón la izquierda destructora de chile hace lo que quiere con este monigote. Un verdadero monigote de la izquierda lo trata con un verdadero títere y hacen y deshacen con el. Con razón el país está tan mal con este payaso.",0.59,1.53,1.18,2.38,2.39,1.52,3.83,0.87,1.11,2.48,1.15,1.04,1.49,1.44,1.4,1.07,1.55,2.37,1.28,4.49
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"CADA SEMANA UN PAR DE SALIDAS DE MADRE, QUE PASA PRESIDENTE ??",0.74,0.16,0.35,0.21,0.4,0,0.75,0.22,0.48,0.39,0,0.53,0.7,0.19,0.14,0.43,0.32,0.22,0.16,1.14
"Y para Xu..va andar solo en una playa ,con mascarilla",0.54,0.35,0.59,0.46,0.95,0.53,0.42,0.25,0.76,0.88,0.5,0.2,0.19,0,0.32,0.31,0.18,0.77,0,0.56
"Si van a seguir imponiendo medidas sin sentido, al menos pongámonos de acuerdo y partan por seguirlas ustedes. Caso contrario esto se presta para el payaseo y las personas comenzarán a no utilizarlas en zonas que si se deben utilizar como espacios cerrados o con mala ventilación (Mall, Transporte público, etc)",1.46,0.48,1.76,2.27,1.46,1.26,3.03,1.35,0.66,2.18,1.64,1.26,1.9,2.06,1.74,1.39,1.93,1.36,1.5,1.07
"Sin justificar a Piñera , pero la mascarilla no sirve de mucho, al final uno respira anhídrido carbònico que se expele al botar el aire, es decir se respira veneno, el virus igual penetra , no es recomendable para personas con problemas cardiacos o respiratorios o ambas , la ùnica soluciòn que queda para esta lesera es la vacuna , pero no se si es recomendable cuando hay mucha gente contagiada",1.86,1.21,1.67,1.98,2.94,3.02,3.8,1.29,1.4,1.88,0.99,0.86,2.97,1.07,0.97,1.6,2.76,1.27,1.9,2.66
"La vacuna siempre es recomendable, mas si hay una peste globalizada...en algunos países será requisito para viajar, estar vacunado contra el virus chino, sino no dejarán salir y menos entrar.",1.07,0.87,1.16,1.13,1.16,0.87,1.25,0.99,0.74,1.09,0.33,0.39,0.95,0.41,0.32,0.91,0.88,1.01,1.64,1.12
"Ley para ricos, ley para pobres.",0.12,0.15,0.17,0.39,0,0.15,0.18,0.21,0,0.37,0,0,0,0.18,0.14,0,0,0,0.16,0
cuáles son esas leyes niño Arcis?,0,0.15,0.33,0.39,0.39,0,0.36,0.21,0,0,0.14,0,0,0,0.14,0,0.15,0,0.31,0
"ACA HUBO UNA FISCALIZACION CIUDADANA , FALTO QUE LE APLICARAN LO QUE HICIERON EN PUENTE ALTO CON EL QUE INTENTO ROBAR UN CELULAR .",0.53,0.69,0.36,1.38,0.82,0.35,1.07,0,0.33,0.61,0.92,0.37,1.31,0.39,0.75,0.15,1.16,0.67,0.17,1.24
Preocupados del Presidente..... Este se va y desaparece. Preocupense de los que van a quedar.....Jackson y Boric y varios de derecha.,0.64,0.5,0.89,0.44,0.41,0.85,0.99,0.23,0.16,1.2,0.3,0,0.72,0.57,0.59,0.3,1.14,0.88,0.84,0.89
"Cómo dijo el sereno ""sumario es para los que son fiscalizados, y yo me pregunto que paso con el secretario del senado que por una foto donde lo pillaron sin mascarilla lo sunariaron igual",0.92,0.45,0.83,1.17,0.78,0.3,1.79,0.43,0.47,0.94,0.56,0.51,1.3,0.35,1.1,0.26,1.22,0.63,0.47,1.31
qué presidente?,0,0,0,0,0,0,0.18,0,0,0,0,0,0.16,0,0.14,0,0.15,0,0,0
"Francisco Alvarez defendiendo a su ""patroncito"" ito, ito, ito, ito. Se ganará el Novel de los chupamedias.",0.28,0.37,0.41,0.24,1,0.55,0.44,0.53,0.4,0.46,0.52,0.21,0.81,0.44,0.34,0.65,1.13,0.54,0.19,0.57
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.62,0.64,1.43,1.68,0.85,0.96,1.73,0.92,0.34,1.41,1.06,0.91,1.23,1.33,0.74,1.27,0.82,0.23,0.68,1.62
yo nose si lo hace a proposito.... que manera de mandarse embarradas...,0.5,0.32,0.36,0.21,0.21,0.16,0.78,0.23,0.34,0.2,0,0.18,0.35,0,0.3,0.28,0.33,0.46,0.51,0.27
"en espacios abiertos no hay sancion , ¿NO SABIA?",0.23,0,0.33,0.2,0.2,0.15,0.36,0.21,0.16,0,0.14,0.17,0.33,0,0,0.26,0.3,0.21,0.16,0
"La otra vez comprandole copete ala vieja en cuarentena sin mascarillas,ahora en la playa sin mascarillas,eso se le olvida,pero para triangular con habitat,evadir pago de contribuciones,crear empresas falsas,criar hijos delincuentes,pucha que tiene memoria. este w-on.",0.61,0.95,1.72,1.46,0.8,0.8,1.7,0.66,1.11,1.35,0.73,0.7,1.2,0.55,0.57,0,1.1,1.72,0.81,1.4
Su hat que tirarlo al Rincon de F & F sin AFP,0,0.45,0.33,0.2,0.2,0.45,0.54,0,0.16,0.56,0,0.17,0.49,0.18,0.55,0.13,0.15,0,0.31,0.52
"ademas sacandose foto en la plaza de la dignidad,el fueralde su tio,y el pide que se respete las normas sanitarias,Plop.",0.38,0.49,0.9,1.06,0.65,0.49,1.36,0.69,0.34,1.63,0.77,0.37,1.24,0.77,0.45,0.43,0.66,0.93,0.34,1.36
"Siempre tenemos que asumir que son ""errores"", la máxima autoridad no puede andar pidiendo perdón, no es un infante, es bastante adulto, de la tercera edad.",0.23,0.75,1,0.59,0.2,0.75,1.25,0.43,0.62,0.94,0.28,0,0.82,0.71,0.82,0.39,0.46,0.21,0.79,0.79
"Ya que termine. Que pase luego y elijamos a otro. Tengo fe en que el próximo será algo mejor. Señor Piñera, usted le hace mal al país. Y pensar que vote por usted. Ya lárguese.",0.35,0.45,1.66,0.59,0.39,1.04,1.43,0.64,0.78,0.75,0.14,0.17,0.82,0.35,0.69,0.52,0.91,0.84,0.47,2.62
"Señor Presidente, usted no contribuye ni con pagarlas en Caburgua y tampoco contribuye con usar mascarilla en la playa. Ji Ji Ji",0.24,0.16,0.35,1.22,0.21,0.47,0.75,0.89,0.16,1.17,0.15,0.36,0.68,0.19,0,0.14,0.48,0.22,0.49,0.27
"Este no paga contribuciones, no se pone la mascarilla ,que wheon más nefasto tienen de presidente porque éste bruto no es el mío.",0.25,0.82,1.26,1.06,0.22,0.97,1.36,0.69,0.68,0.81,0.15,0.92,0.71,0.77,0.6,0.57,0.83,0.23,1.19,0.81
"Y cuando se pone la mascarilla, deja de tener esos atributos. Y la mala suerte suya, la Constitución dice que es el Pdte de todos los chilenos y la Presidencia no es a la carta. Hay otro que llevó al país al desastre y a la ruina por decir que él no era Pdte de todos los chilenos. Para bien o para mal, la gestión de un gobierno nos afecta a todos, sin excepciones.",1.2,1.56,3.11,2.64,1.64,2.79,3.17,1.33,1.3,2.33,1.03,2.3,2.2,2.58,1.57,1.91,2.06,1.77,1.96,2.13
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.62,0.64,1.43,1.68,0.85,0.96,1.73,0.92,0.34,1.41,1.06,0.91,1.23,1.33,0.74,1.27,0.82,0.23,0.68,1.62
--------------------------------- ............................................ EL EGO DE ESTA MIER.DA DA PARA MUCHO MAS .............,0.35,0.3,0.17,0.59,0,0.3,0.23,0.21,0,0.19,0.14,0,0.16,0.18,0,0.13,0.15,0,0.16,0.52
Dejen tranquilo al presidente caminar por la playa sin mascarilla en una de esa se pega el virus,0.48,0.47,0.68,0.82,0.59,0.79,1.31,0,0.79,0.96,0.43,0.7,0,0.36,0.7,0.69,0.47,0.43,0.65,0
Por qué no dicen que uno se puede disculpar y no te multan...,0.12,0.45,0.83,0,0.39,0,1.07,0.21,0.62,0.56,0.42,0,0.65,0.53,0.41,0.26,0.3,0.21,0.79,0
si te multan no pagas y listo,0.13,0,0,0,0,0,0.61,0.24,0.18,0,0.16,0.19,0.37,0.2,0.16,0.15,0,0.49,0,0
--------------------------------- ............................................ EL EGO DE ESTA MIER.DA DA PARA MUCHO MAS ............,0.35,0.3,0.17,0.59,0,0.3,0.23,0.21,0,0.19,0.14,0,0.16,0.18,0,0.13,0.15,0,0.16,0.52
"Por que el Titular dice: ""Presidente sin mascarilla en la playa"" ... y ponen una foto donde sale CON mascarilla?",0.46,0.75,0.83,0.2,0.98,0.75,0.9,0,0.62,0.56,0.28,0.17,0.16,0.53,0.55,0.13,0.46,1.06,0.31,0.26
Porque son del retrazo.,0,0.36,0.19,0.24,0.21,0.19,0.43,0,0,0.21,0,0,0.2,0,0,0.16,0,0,0.18,0.66
"Paren de gozar, se pudo la mascarilla, reconoció el error y ya está.- No como otros, que echan la bronca encima, uno en particular del PC.-",0.69,0.15,1,0.59,0.98,0.75,1.25,0.43,0.47,0.75,0.28,0.51,0.82,0.53,0.27,0.13,0.46,0.63,0.31,0.79
"te faltó Maduro idhiota , tienes pariente a un milico asesino?",0,0,0,0.51,0.21,0.39,0.44,0.24,0,0.65,0.32,0.2,0,0.61,0.32,0.51,0.17,0,0,0.68
entonces si yo hago lo mismo no hay drama? entonces la gente que no cumpla las medidas sanitarias que diga estar arrepentida y listo.,0.35,0,0.33,0,0.78,0.15,1.07,0.64,0.47,0.37,0,0.34,0.49,0.18,0.41,0.13,0.76,0.63,0.47,0.26
no es obligatorio usar mascarilla al aire libre,0.13,0.17,0.75,0,0.22,0.34,1.01,0,0.18,0.42,0.32,0,0.18,0.4,0.31,0.15,0.17,0.49,0.18,0.28
No cuerpo (fizcalizador) no delito.,0.55,0.24,0,0.31,0.67,0.24,0.29,0.34,0.27,0.3,0.23,0.54,0.52,0.28,0.22,0.63,0.49,0.73,0.25,0
Y TODOS LO VIMOS POR EL VAR .LA FALTA EXISTIO.,0,0.17,0.37,0.47,0.62,0.18,0.81,0,0.49,0.62,0,0,0.19,0,0.3,0.31,0,0.67,0,1.89
"TODOS CARADURA, INCAPACES, CHANTAS",0,0,0.17,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.52
"Seremi de Valparaiso,vale lo.mismo que este gobierno.",0.28,0.18,0.61,0.24,0.25,0,0.88,0.26,0.39,0.23,0.17,0,0.2,0,0.33,0.32,0.37,0.8,0.19,0
"si salgo sin mascarilla y luego digo estar arrepentido no hay sanción, está bueno para saberlo.",0.38,0,0.71,0,0.4,0.34,0.39,0.45,0.16,0.4,0,0.18,0.18,0.19,0,0,0.16,0.22,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
Todos ala playa sin mascarilla,0,0,0,0.2,0,0,0.36,0.21,0,0,0.14,0,0,0,0,0,0,0,0,0.52
"y despues no olvides de postear fotitos de la UCI, bueno, q te las posteen...",0.25,0.33,0.53,0.22,0.2,0.68,0.2,0,0.32,0.6,0.15,0.18,0.36,0.38,0.29,0.3,0.49,0.22,0.67,0
"Todos los santos días el gobierno nos hincha las huevas que usemos mascarilla , no crees tu que tienen que dar el ejemplo",0.12,0.3,0.66,0.59,0.39,0.45,1.07,0.43,0.47,0.94,0.28,0.17,0.65,0.35,0.55,0.13,0.91,0.42,0.94,0.79
Como vas a usar mascarilla en la playa. Es lo más absurdo que han implementado. La tontera no tiene límites.,0.6,0.32,0.35,0.82,0.41,0.63,0.75,0.45,0.33,1.37,0.3,0.36,0.34,0.74,0.14,0.41,0.64,0.67,0.66,0.8
"hay gente que está de acuerdo con las ""medidas covid",0.13,0,0.55,0,0.44,0,0.59,0.23,0.17,0.21,0.31,0,0.36,0.58,0.45,0.14,0.5,0.47,0.52,0
"...tienes razón , al virus nunca le a gustado ir de paseo a la costa...!!",0.13,0.5,0.36,1.11,0,0.68,0.6,0,0,0.6,0,0.18,0.36,0.19,0.29,0.15,0.81,0.22,0.84,1.2
"Pide disculpas por no usar mascarilla, pero jamás pidió disculpas por los miles de lesionados en las manifestaciones sociales y denunciados en 4 informes internacionales de DDHH. Y que recién ahora reconoce su ministro de RREE Andrés Allamand....",0.92,0.75,1.16,1.37,1.95,1.04,1.79,0.43,0.78,1.5,0.99,0.85,2.12,1.42,0.96,1.57,1.22,1.27,1.41,2.62
Y POR LOS 21000 FALLECIDOS POR COVID-19 Y ESO QUE ESTABAN PREPARADOS DESDE ENERO .,0.37,0.16,0.36,0.63,1.07,0.64,0.75,0.46,0.17,1.01,0.46,0.37,0.53,0,0.44,0.28,0.33,0.92,0.68,0
Delirio por drogas o copete?,0,0.15,0,0,0.2,0,0.18,0,0,0.19,0,0,0.16,0.18,0,0,0.15,0.21,0.16,0.52
Acusacion constituonal diran los ridiculos,0,0.17,0,0.47,0.21,0.18,0.42,0,0.16,0.41,0,0,0,0.19,0.15,0,0.17,0.22,0,0.63
COMO TU.,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.15,0,0,0.52
"que pague la multa de 50 palito$...evade, evade",0,0.17,0,0.44,0.2,0,0.59,0.45,0,0.4,0.3,0.36,0.36,0.38,0.15,0.29,0.32,0,0.33,0.59
"JajajajaY después nos quejamos que en Chile las instituciones no funcionan, es el caos, la anarquía y todas esas frases para el bronce .. Bueno , Pillerin el terrorista no. 1.",0.59,0.31,0.68,1.01,0.59,0.62,1.1,0.22,0.63,0.95,0.43,0.52,0.67,0.54,0.56,0.27,0.46,0.85,1.28,1.36
"NO ESTABA USANDO EL ""UTENSILIO"" PROTECTOR .",0.12,0,0.17,0,0.39,0.3,0.23,0.21,0,0,0.14,0,0.16,0,0,0.13,0.15,0,0.16,0.52
SEREMI de Valparaíso.....cumpla su deber aunque lo reten. La población seño agradecera,0.37,0.32,0.17,0.84,0.2,0.16,0.57,0.44,0,0.39,0.44,0.35,0.35,0.55,0.28,0.42,0.79,0.86,0.49,0.56
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas ...",0.86,0.96,1.95,2.08,0.84,1.27,2.48,1.13,0.67,1.79,1.05,1.27,1.74,1.7,1.02,1.53,1.46,0.23,1.17,1.88
Piññera esra loco y elseremi cuida la pega lamiendole el anno al fresco y pillo y siplandole la corneta,0.35,0,0.83,0.78,0.78,0.6,0.36,0,0.31,1.12,0.14,0,0.49,0.18,0.27,0.26,0.3,0.42,0.31,0.79
"OSEA, SI RECONOCEMOS LOS """" ERRORES Y O DELITOS"""""" QUEDAMOS """"TODOS"""" LIBRES DE SER MULTADOS. Y, Ó PROCESADOS POR LA JUSTICIA. Puchas que estamos mal como SUCIEDAD. CONVERGUENZA Ó SINVERGÜENZAS.",0.79,0.51,0.72,1.83,0.41,0.7,3.44,0.46,0.49,1.02,0.92,0.55,1.11,0.58,1.19,0.46,0.66,0.89,0.68,3.69
JUGOSO...COMO DE COSTUMBRE. PATETICO.,0.12,0,0.17,0.39,0.2,0,0.23,0.21,0.16,0.37,0,0,0.16,0.18,0,0,0.15,0.21,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Este tipo tiene problemas mentales, ademas, que hace paseando en la playa con todos los problemas que tenemos?, esta claro que no hace su pega",0.63,0.16,0,0.44,0.61,0.67,1.57,1.35,0.64,0.2,0.6,0.54,1.79,0.38,1.02,0.73,0.81,1.09,0.33,1.47
"Como diría el otro, el jefe de la patrulla de arrugas lleno de sueños......",0.12,0,0.36,0.42,0.64,0.16,0.77,0,0.5,0.8,0.15,0,0.35,0.57,0.15,0,0.33,0.23,0,0.54
"La ""igualdad ante la ley"" excluye a bufones y payasos, eso queda claro.",0.12,0.16,0.52,0.42,0.2,0.32,0.38,0.22,0.48,0,0.15,0.18,0.17,0.37,0.28,0.28,0.16,0.43,0.16,0.28
EL PAYASO PRINCIPAL...DANDO EL EJEMPLO....,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0.15,0.21,0,1.05
Lo pen ca que este anda sólito porque la ceci ya no lo pesca ni en bajada... Ono?,0.35,0,0.33,0.39,0.78,0.6,0.9,0.85,0.47,0.75,0.42,0.85,0.82,0.18,0.41,0.52,0.46,0.84,0.31,0.52
Pensaran que soy partidario de Piñera,0.4,0,0.19,0.46,0,0.17,0.63,0,0,0,0,0,0.38,0,0.16,0.31,0.18,0,0,0.28
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
o sea retrasado mental hoy dia es una grosereia,0.25,0.16,0.7,0.22,0.2,0,0.39,0.45,0.32,0.2,0.3,0,0,0,0,0.15,0,0.44,0,0.29
"Que tremendo , que mal estamos con. Nuestros dirigentes y principios,es el primero que debería dar el ejemplo mal mal mal una vergüenza",0.68,1.12,1.52,1.25,0.92,0.96,2.93,0.56,0.73,0.73,0.37,0.22,1.21,0.23,1.25,0.42,1.19,0.5,0.82,1.26
Hay imágenes y una declaración del mismo infractor. Debiera ser suficiente para realizar un sumario de oficio. O él es diferente al resto de los chilenos? Por eso los políticos creen que pueden pasar por sobre todo y todos y no recibir una condena.,1.51,1.15,1.81,2.13,2.38,1.95,2.93,1.16,1.72,2.24,0.77,0.37,1.24,0.77,1.05,1.29,1.33,1.87,1.71,2.99
